timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
725260941,1-10,835.0,8921.0,2355.0,7978.0,-57.0,-73.0,-58.0,-55.0,1741.0,1410.0,2091.0,260.0
725260953,1-10,-1469.0,9038.0,3006.0,7939.0,-59.0,-75.0,-61.0,-55.0,1405.0,1021.0,1461.0,216.0
725260965,1-10,-1508.0,8999.0,5057.0,8174.0,-60.0,-76.0,-58.0,-54.0,900.0,781.0,477.0,183.0
725260978,1-10,-1274.0,9624.0,5203.0,8096.0,-59.0,-78.0,-61.0,-55.0,834.0,144.0,212.0,301.0
725260990,1-10,-1391.0,9448.0,5182.0,8096.0,-59.0,-77.0,-61.0,-54.0,1021.0,1212.0,606.0,207.0
725261002,1-10,-610.0,10913.0,4911.0,8330.0,-58.0,-72.0,-64.0,-54.0,688.0,121.0,61.0,318.0
725261014,1-10,-1117.0,8569.0,5321.0,7399.0,-58.0,-72.0,-56.0,-49.0,1883.0,1200.0,298.0,874.0
725261027,1-10,522.0,9975.0,6141.0,8096.0,-58.0,-72.0,-58.0,-53.0,941.0,201.0,314.0,375.0
725261040,1-10,-766.0,9350.0,5643.0,8174.0,-58.0,-71.0,-59.0,-53.0,1127.0,309.0,460.0,286.0
725261053,1-10,-649.0,8569.0,5760.0,8174.0,-56.0,-73.0,-59.0,-53.0,969.0,1087.0,374.0,240.0
725261068,1-10,444.0,9077.0,4784.0,8135.0,-56.0,-74.0,-55.0,-51.0,484.0,315.0,1233.0,253.0
725261083,1-10,-805.0,8569.0,5533.0,8096.0,-57.0,-72.0,-54.0,-53.0,961.0,900.0,667.0,270.0
725261097,1-10,-883.0,8491.0,5672.0,8135.0,-60.0,-73.0,-62.0,-53.0,988.0,972.0,115.0,266.0
725261112,1-10,-766.0,9038.0,5614.0,8017.0,-53.0,-73.0,-62.0,-53.0,908.0,678.0,199.0,263.0
725261125,1-10,-766.0,8647.0,5701.0,8096.0,-59.0,-72.0,-61.0,-53.0,945.0,818.0,317.0,260.0
725261138,1-10,-1156.0,8686.0,5701.0,8056.0,-59.0,-72.0,-54.0,-53.0,1305.0,618.0,647.0,337.0
725261152,1-10,-883.0,8725.0,5614.0,8056.0,-58.0,-73.0,-61.0,-53.0,1114.0,347.0,61.0,338.0
725261167,1-10,-1078.0,8764.0,5387.0,8174.0,-58.0,-72.0,-61.0,-53.0,1194.0,608.0,391.0,256.0
725261180,1-10,-766.0,9116.0,5416.0,7639.0,-59.0,-73.0,-54.0,-49.0,997.0,261.0,746.0,588.0
725261195,1-10,-1078.0,8647.0,5701.0,8096.0,-58.0,-72.0,-60.0,-53.0,1151.0,600.0,208.0,305.0
725261214,1-10,-766.0,8921.0,5750.0,7717.0,-58.0,-72.0,-58.0,-51.0,1056.0,398.0,89.0,570.0
725261234,1-10,-570.0,8960.0,5672.0,7952.0,-58.0,-72.0,-59.0,-50.0,800.0,417.0,198.0,416.0
725261250,1-10,-883.0,8843.0,5672.0,7477.0,-57.0,-72.0,-60.0,-48.0,1047.0,493.0,137.0,817.0
725261265,1-10,-844.0,8842.0,5643.0,8096.0,-57.0,-72.0,-60.0,-53.0,1035.0,276.0,242.0,331.0
725261280,1-10,-1195.0,8921.0,5731.0,8135.0,-57.0,-72.0,-60.0,-53.0,1223.0,249.0,158.0,241.0
725261295,1-10,-1117.0,8999.0,5731.0,7978.0,-57.0,-72.0,-59.0,-53.0,1101.0,496.0,240.0,307.0
725261309,1-10,-1000.0,8764.0,5731.0,8056.0,-58.0,-72.0,-61.0,-53.0,1069.0,616.0,243.0,291.0
725261324,1-10,-961.0,8882.0,5672.0,8135.0,-57.0,-72.0,-58.0,-51.0,1165.0,400.0,148.0,273.0
725261338,1-10,-922.0,8842.0,5701.0,8017.0,-52.0,-73.0,-60.0,-53.0,1075.0,611.0,207.0,336.0
725261349,1-10,-922.0,8764.0,5614.0,8135.0,-57.0,-72.0,-61.0,-53.0,1105.0,664.0,123.0,138.0
725261362,1-10,-883.0,9038.0,5731.0,7718.0,-57.0,-72.0,-60.0,-51.0,1100.0,486.0,122.0,551.0
725261376,1-10,-1078.0,8803.0,5880.0,8174.0,-57.0,-73.0,-58.0,-51.0,1184.0,583.0,184.0,288.0
725261390,1-10,-961.0,8882.0,5789.0,8096.0,-57.0,-72.0,-61.0,-53.0,1170.0,524.0,153.0,314.0
725261405,1-10,-1117.0,8764.0,5731.0,8174.0,-58.0,-73.0,-60.0,-53.0,1230.0,643.0,187.0,286.0
725261420,1-10,-922.0,8843.0,5701.0,8135.0,-54.0,-72.0,-61.0,-53.0,1146.0,307.0,199.0,272.0
725261434,1-10,-922.0,8960.0,5877.0,8174.0,-57.0,-72.0,-60.0,-53.0,1149.0,294.0,109.0,264.0
725261449,1-10,-883.0,8882.0,5789.0,8096.0,-57.0,-72.0,-60.0,-53.0,1084.0,273.0,145.0,259.0
