timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
725278921,2-11,-531.0,9585.0,4417.0,9238.0,-53.0,-71.0,-63.0,-64.0,87.0,191.0,59.0,177.0
725278930,2-11,-688.0,8368.0,5120.0,8883.0,-55.0,-71.0,-68.0,-67.0,83.0,890.0,136.0,105.0
725278942,2-11,-727.0,7837.0,4768.0,8249.0,-53.0,-67.0,-65.0,-64.0,702.0,460.0,122.0,1444.0
725278951,2-11,-531.0,7925.0,4578.0,8271.0,-53.0,-71.0,-63.0,-64.0,568.0,593.0,433.0,231.0
725278979,2-11,-610.0,8130.0,4539.0,7832.0,-53.0,-72.0,-62.0,-65.0,673.0,499.0,367.0,509.0
725279006,2-11,-610.0,8540.0,4774.0,7363.0,-55.0,-69.0,-61.0,-56.0,519.0,573.0,283.0,466.0
725279034,2-11,-610.0,7085.0,4969.0,6894.0,-55.0,-72.0,-63.0,-58.0,789.0,466.0,147.0,754.0
725279062,2-11,-571.0,7358.0,4813.0,7246.0,-54.0,-70.0,-63.0,-63.0,507.0,358.0,196.0,1336.0
725279075,2-11,-453.0,7319.0,4696.0,8564.0,-54.0,-70.0,-63.0,-63.0,498.0,452.0,246.0,2220.0
725279090,2-11,-610.0,7046.0,4881.0,8252.0,-55.0,-70.0,-60.0,-59.0,746.0,638.0,166.0,1716.0
725279104,2-11,-691.0,7280.0,4891.0,8682.0,-46.0,-69.0,-63.0,-63.0,737.0,573.0,214.0,1773.0
725279119,2-11,-492.0,7280.0,4696.0,8643.0,-55.0,-70.0,-62.0,-63.0,546.0,578.0,351.0,1927.0
725279133,2-11,-610.0,7280.0,4852.0,8682.0,-54.0,-70.0,-64.0,-62.0,636.0,473.0,198.0,1185.0
725279146,2-11,-649.0,7436.0,4745.0,8135.0,-54.0,-70.0,-58.0,-61.0,695.0,318.0,213.0,1682.0
725279161,2-11,-531.0,7202.0,4774.0,8682.0,-55.0,-71.0,-64.0,-65.0,565.0,452.0,193.0,1449.0
725279176,2-11,-603.0,7007.0,4774.0,8408.0,-47.0,-71.0,-63.0,-61.0,776.0,823.0,243.0,1956.0
725279189,2-11,-453.0,7358.0,4735.0,7985.0,-55.0,-70.0,-63.0,-57.0,682.0,638.0,211.0,1046.0
725279201,2-11,-531.0,7280.0,4696.0,8447.0,-54.0,-70.0,-63.0,-57.0,622.0,428.0,252.0,1404.0
725279215,2-11,-688.0,7475.0,4696.0,8760.0,-55.0,-70.0,-62.0,-63.0,742.0,270.0,325.0,1734.0
