timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
553577071,16,3969.0,3501.0,415.0,7697.0,-63.0,-71.0,-55.0,-63.0,129.0,99.0,276.0,176.0
553577079,16,3999.0,3396.0,466.0,7768.0,-63.0,-71.0,-55.0,-62.0,94.0,171.0,186.0,87.0
553577092,16,4233.0,4702.0,616.0,7526.0,-63.0,-73.0,-54.0,-61.0,960.0,1023.0,182.0,137.0
553577111,16,4502.0,4526.0,204.0,7627.0,-57.0,-72.0,-59.0,-64.0,937.0,1009.0,684.0,539.0
553577139,16,3921.0,4614.0,750.0,7744.0,-61.0,-74.0,-56.0,-62.0,1320.0,1410.0,1588.0,308.0
553577167,16,3999.0,3706.0,594.0,8369.0,-61.0,-77.0,-57.0,-61.0,1105.0,1391.0,165.0,89.0
553577195,16,3882.0,4174.0,47.0,7510.0,-61.0,-74.0,-59.0,-61.0,1063.0,1230.0,758.0,538.0
553577214,16,4189.0,4263.0,282.0,7783.0,-53.0,-75.0,-58.0,-62.0,869.0,174.0,292.0,264.0
553577229,16,4155.0,4263.0,321.0,8779.0,-60.0,-74.0,-60.0,-62.0,997.0,1596.0,526.0,890.0
553577244,16,4038.0,4204.0,477.0,7978.0,-62.0,-74.0,-58.0,-61.0,988.0,2316.0,354.0,218.0
553577257,16,4077.0,3647.0,360.0,7757.0,-62.0,-79.0,-58.0,-61.0,1012.0,145.0,399.0,343.0
553577272,16,4077.0,3940.0,555.0,7978.0,-62.0,-79.0,-57.0,-62.0,924.0,105.0,276.0,229.0
553577286,16,3843.0,4057.0,438.0,7666.0,-62.0,-75.0,-58.0,-62.0,994.0,2134.0,294.0,321.0
553577301,16,4077.0,3970.0,321.0,8057.0,-61.0,-75.0,-58.0,-61.0,1130.0,50.0,442.0,292.0
553577315,16,4116.0,4175.0,321.0,7880.0,-62.0,-75.0,-57.0,-61.0,990.0,2389.0,445.0,435.0
553577329,16,3960.0,3911.0,282.0,7900.0,-61.0,-76.0,-58.0,-62.0,1127.0,2418.0,347.0,252.0
553577340,16,3960.0,3794.0,321.0,7783.0,-62.0,-76.0,-58.0,-63.0,1258.0,101.0,345.0,342.0
553577354,16,3921.0,3969.0,47.0,7891.0,-62.0,-78.0,-61.0,-63.0,1174.0,56.0,662.0,307.0
553577369,16,4346.0,4057.0,477.0,8017.0,-53.0,-77.0,-58.0,-63.0,1113.0,2446.0,312.0,203.0
553577383,16,3882.0,4233.0,203.0,7243.0,-61.0,-76.0,-59.0,-59.0,1047.0,2263.0,580.0,773.0
553577394,16,3999.0,4087.0,360.0,7744.0,-61.0,-74.0,-59.0,-63.0,1149.0,1981.0,384.0,307.0
