timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
493598577,17,4292.0,3229.0,7225.0,,-63.0,-72.0,-62.0,,130.0,109.0,123.0,
493598585,17,4292.0,3262.0,7228.0,,-63.0,-71.0,-66.0,,104.0,86.0,60.0,
493598598,17,3952.0,3262.0,7314.0,,-64.0,-71.0,-65.0,,120.0,82.0,708.0,
493598625,17,4194.0,3217.0,7392.0,,-63.0,-71.0,-61.0,,457.0,153.0,771.0,
493598652,17,4624.0,3335.0,7783.0,,-62.0,-70.0,-61.0,,189.0,1446.0,754.0,
493598678,17,4116.0,3217.0,7134.0,,-64.0,-70.0,-63.0,,415.0,1490.0,2506.0,
493598705,17,4272.0,3178.0,7393.0,,-63.0,-71.0,-65.0,,310.0,1123.0,687.0,
493598717,17,4233.0,3139.0,7236.0,,-64.0,-74.0,-66.0,,464.0,1411.0,779.0,
493598729,17,4194.0,3100.0,7314.0,,-63.0,-73.0,-65.0,,428.0,1142.0,698.0,
493598740,17,4468.0,3100.0,7314.0,,-62.0,-70.0,-65.0,,365.0,2072.0,728.0,
493598752,17,4155.0,3139.0,7236.0,,-63.0,-70.0,-63.0,,535.0,2244.0,674.0,
493598764,17,4155.0,3218.0,7392.0,,-63.0,-70.0,-65.0,,520.0,2119.0,574.0,
493598776,17,4155.0,3100.0,6741.0,,-63.0,-69.0,-63.0,,653.0,1911.0,1159.0,
493598791,17,4428.0,3178.0,7275.0,-460.0,-63.0,-69.0,-65.0,-51.0,300.0,2033.0,713.0,682.0
493598806,17,4077.0,3100.0,7353.0,-381.0,-64.0,-69.0,-65.0,-51.0,519.0,1973.0,662.0,753.0
493598820,17,4272.0,3178.0,7314.0,-381.0,-63.0,-69.0,-65.0,-51.0,684.0,1806.0,695.0,731.0
493598834,17,4077.0,3178.0,7275.0,-460.0,-63.0,-69.0,-64.0,-50.0,533.0,2121.0,798.0,705.0
493598847,17,3921.0,3061.0,7275.0,-381.0,-63.0,-68.0,-63.0,-52.0,438.0,2280.0,732.0,718.0
493598860,17,3882.0,3139.0,7236.0,-303.0,-63.0,-69.0,-65.0,-51.0,616.0,2255.0,719.0,655.0
493598873,17,3999.0,3100.0,7314.0,-381.0,-64.0,-69.0,-62.0,-49.0,489.0,2070.0,686.0,780.0
493598887,17,4155.0,3139.0,7432.0,-421.0,-64.0,-69.0,-65.0,-51.0,330.0,2130.0,596.0,774.0
493598901,17,4155.0,3139.0,7314.0,-381.0,-63.0,-69.0,-65.0,-50.0,414.0,2195.0,663.0,680.0
493598914,17,4233.0,3100.0,7236.0,-499.0,-63.0,-69.0,-65.0,-49.0,473.0,2060.0,752.0,853.0
493598928,17,4272.0,3139.0,7353.0,-996.0,-63.0,-69.0,-65.0,-45.0,373.0,2224.0,654.0,1263.0
493598942,17,4116.0,3100.0,7275.0,-381.0,-62.0,-70.0,-64.0,-51.0,1457.0,1984.0,720.0,738.0
493598956,17,4233.0,3139.0,6975.0,-421.0,-63.0,-70.0,-63.0,-45.0,1218.0,2061.0,926.0,849.0
493598970,17,4272.0,3217.0,7353.0,-381.0,-63.0,-69.0,-64.0,-51.0,560.0,1990.0,641.0,758.0
493598984,17,4272.0,3217.0,7275.0,-421.0,-63.0,-69.0,-64.0,-51.0,476.0,2056.0,647.0,766.0
493598996,17,4155.0,3061.0,7093.0,-303.0,-63.0,-69.0,-62.0,-51.0,454.0,2001.0,812.0,768.0
493599009,17,4272.0,3061.0,7314.0,-342.0,-62.0,-69.0,-64.0,-45.0,330.0,2049.0,677.0,1093.0
493599023,17,4194.0,3022.0,7432.0,-499.0,-63.0,-68.0,-64.0,-51.0,480.0,2312.0,592.0,840.0
493599038,17,4194.0,3257.0,7353.0,-460.0,-63.0,-68.0,-65.0,-49.0,460.0,1977.0,694.0,828.0
493599053,17,4155.0,3100.0,7353.0,-421.0,-62.0,-69.0,-64.0,-52.0,1399.0,2011.0,619.0,776.0
493599066,17,4194.0,2905.0,7236.0,-460.0,-63.0,-70.0,-64.0,-51.0,664.0,2035.0,730.0,708.0
493599079,17,4038.0,3061.0,7275.0,-730.0,-63.0,-69.0,-62.0,-49.0,581.0,1988.0,672.0,1010.0
493599094,17,4272.0,3061.0,7236.0,-342.0,-57.0,-70.0,-64.0,-51.0,478.0,2030.0,749.0,718.0
493599108,17,4116.0,3100.0,7236.0,-342.0,-63.0,-70.0,-64.0,-51.0,1419.0,1909.0,751.0,748.0
493599123,17,3960.0,3100.0,7275.0,-303.0,-63.0,-70.0,-64.0,-51.0,1688.0,1939.0,730.0,717.0
493599138,17,4233.0,3217.0,7314.0,-342.0,-62.0,-70.0,-64.0,-51.0,743.0,1953.0,714.0,644.0
493599152,17,,,7275.0,-421.0,,,-64.0,-51.0,,,1447.0,701.0
493599153,17,4233.0,3061.0,,,-63.0,-70.0,,,1368.0,1932.0,,
493599167,17,4428.0,3139.0,7353.0,-342.0,-62.0,-70.0,-64.0,-51.0,475.0,1646.0,667.0,647.0
493599182,17,4389.0,3100.0,7053.0,-381.0,-62.0,-70.0,-63.0,-51.0,398.0,1960.0,809.0,777.0
493599197,17,4428.0,3139.0,7275.0,-460.0,-62.0,-70.0,-64.0,-51.0,465.0,2094.0,699.0,711.0
493599211,17,4350.0,3178.0,7353.0,-420.0,-63.0,-70.0,-65.0,-51.0,1287.0,1886.0,639.0,643.0
493599227,17,4311.0,3139.0,7275.0,-421.0,-62.0,-69.0,-64.0,-50.0,1414.0,2009.0,720.0,671.0
493599241,17,4428.0,3100.0,7236.0,-381.0,-62.0,-70.0,-64.0,-51.0,1400.0,1954.0,760.0,680.0
493599256,17,4311.0,3178.0,7275.0,-254.0,-63.0,-70.0,-65.0,-44.0,1411.0,1899.0,722.0,622.0
493599270,17,4194.0,3022.0,7275.0,-381.0,-62.0,-70.0,-65.0,-50.0,1543.0,1933.0,628.0,680.0
