timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
553308545,3,-258.0,9360.0,8330.0,4149.0,-53.0,-77.0,-65.0,-54.0,268.0,291.0,1229.0,454.0
553308558,3,-336.0,9819.0,8544.0,4415.0,-50.0,-79.0,-66.0,-52.0,544.0,206.0,814.0,176.0
553308571,3,14.0,9624.0,8174.0,4266.0,-55.0,-76.0,-63.0,-54.0,145.0,208.0,306.0,459.0
553308583,3,-141.0,9682.0,7744.0,4002.0,-54.0,-80.0,-68.0,-54.0,279.0,124.0,413.0,602.0
553308593,3,-141.0,9663.0,7393.0,4061.0,-58.0,-77.0,-68.0,-52.0,1180.0,306.0,648.0,584.0
553308605,3,-180.0,9507.0,7744.0,4237.0,-49.0,-74.0,-68.0,-54.0,1375.0,124.0,282.0,456.0
553308618,3,190.0,10005.0,7627.0,4383.0,-58.0,-72.0,-64.0,-54.0,149.0,123.0,528.0,273.0
553308631,3,-336.0,9184.0,7588.0,3973.0,-57.0,-74.0,-64.0,-53.0,1188.0,831.0,641.0,1017.0
553308645,3,14.0,7866.0,7939.0,3944.0,-57.0,-77.0,-67.0,-52.0,175.0,1187.0,257.0,1394.0
553308659,3,-63.0,7905.0,7471.0,3651.0,-57.0,-76.0,-63.0,-49.0,192.0,829.0,581.0,764.0
553308673,3,-297.0,8061.0,7405.0,3914.0,-57.0,-76.0,-64.0,-55.0,962.0,1321.0,721.0,647.0
553308688,3,53.0,7983.0,7432.0,4620.0,-55.0,-76.0,-66.0,-54.0,149.0,1062.0,686.0,1064.0
553308703,3,-102.0,7944.0,7432.0,4178.0,-56.0,-76.0,-66.0,-55.0,123.0,1141.0,632.0,1090.0
553308716,3,-219.0,7983.0,7744.0,4239.0,-57.0,-76.0,-66.0,-53.0,261.0,1525.0,401.0,1692.0
553308731,3,-180.0,7944.0,7510.0,4149.0,-56.0,-76.0,-65.0,-54.0,205.0,1127.0,656.0,1741.0
553308746,3,-180.0,7827.0,7744.0,4332.0,-57.0,-76.0,-66.0,-47.0,283.0,1415.0,404.0,1326.0
553308761,3,-102.0,7983.0,7360.0,4207.0,-58.0,-76.0,-61.0,-54.0,211.0,1394.0,833.0,1365.0
553308775,3,-102.0,8022.0,7405.0,3885.0,-57.0,-76.0,-64.0,-50.0,145.0,1143.0,753.0,1614.0
553308790,3,-141.0,8100.0,7334.0,4032.0,-56.0,-76.0,-65.0,-53.0,165.0,1345.0,708.0,1482.0
553308805,3,-838.0,7905.0,7561.0,4119.0,-52.0,-76.0,-64.0,-55.0,883.0,1347.0,532.0,1276.0
553308819,3,-297.0,7983.0,7510.0,4237.0,-56.0,-76.0,-66.0,-50.0,233.0,1294.0,576.0,1583.0
553308834,3,-297.0,8022.0,7222.0,4110.0,-56.0,-76.0,-61.0,-48.0,268.0,1291.0,908.0,1558.0
553308848,3,-375.0,8022.0,7432.0,4237.0,-56.0,-76.0,-66.0,-53.0,214.0,1395.0,595.0,1626.0
553308862,3,-180.0,7944.0,7093.0,4266.0,-56.0,-76.0,-63.0,-55.0,181.0,1427.0,893.0,1335.0
553308877,3,-336.0,7866.0,7627.0,4237.0,-56.0,-76.0,-66.0,-54.0,257.0,1483.0,545.0,1545.0
553308894,3,-141.0,7944.0,7314.0,4266.0,-57.0,-76.0,-66.0,-54.0,455.0,1515.0,716.0,1219.0
553308907,3,-2772.0,7944.0,7353.0,4295.0,-45.0,-76.0,-66.0,-55.0,2043.0,1488.0,734.0,1168.0
553308923,3,-771.0,7866.0,7549.0,4119.0,-49.0,-76.0,-65.0,-54.0,980.0,1483.0,606.0,1372.0
553308938,3,-966.0,7827.0,7471.0,4071.0,-49.0,-76.0,-66.0,-53.0,1071.0,1416.0,550.0,1370.0
553308951,3,-63.0,7866.0,7666.0,4295.0,-57.0,-76.0,-64.0,-55.0,223.0,1379.0,530.0,1034.0
553308963,3,-102.0,7983.0,7588.0,4266.0,-56.0,-76.0,-66.0,-55.0,285.0,1415.0,548.0,1202.0
553308977,3,-258.0,7944.0,6949.0,4537.0,-55.0,-75.0,-59.0,-48.0,330.0,1183.0,1124.0,1404.0
553308991,3,-297.0,8022.0,7300.0,4290.0,-56.0,-76.0,-61.0,-43.0,224.0,1085.0,991.0,1396.0
553309007,3,-219.0,7983.0,7471.0,4156.0,-56.0,-76.0,-66.0,-55.0,374.0,1395.0,601.0,1322.0
553309022,3,-297.0,7944.0,7393.0,4266.0,-57.0,-76.0,-66.0,-50.0,386.0,1325.0,645.0,1471.0
553309039,3,-180.0,8022.0,7744.0,4237.0,-57.0,-76.0,-66.0,-55.0,342.0,1380.0,461.0,1042.0
553309053,3,-219.0,7983.0,7314.0,3834.0,-57.0,-76.0,-66.0,-54.0,303.0,1495.0,689.0,1235.0
553309068,3,-297.0,8022.0,7666.0,4295.0,-57.0,-76.0,-66.0,-51.0,369.0,1405.0,479.0,979.0
553309083,3,-141.0,7866.0,7705.0,4237.0,-56.0,-76.0,-66.0,-55.0,195.0,1219.0,484.0,967.0
553309098,3,-297.0,7983.0,7438.0,4119.0,-56.0,-76.0,-62.0,-54.0,248.0,1314.0,646.0,1274.0
553309113,3,-141.0,7905.0,7627.0,4237.0,-57.0,-76.0,-65.0,-53.0,233.0,1609.0,500.0,1354.0
553309127,3,-141.0,7944.0,7588.0,4149.0,-57.0,-76.0,-66.0,-55.0,233.0,1531.0,524.0,1375.0
553309141,3,-180.0,7905.0,7354.0,4090.0,-57.0,-76.0,-63.0,-54.0,231.0,1459.0,724.0,1248.0
553309156,3,-258.0,8100.0,7210.0,4207.0,-57.0,-76.0,-62.0,-54.0,333.0,1195.0,747.0,966.0
553309170,3,-297.0,8061.0,7588.0,3901.0,-56.0,-76.0,-66.0,-48.0,423.0,1226.0,561.0,1216.0
553309185,3,-336.0,8100.0,7444.0,4404.0,-56.0,-76.0,-64.0,-44.0,400.0,1153.0,647.0,1504.0
553309200,3,-180.0,7983.0,7183.0,4364.0,-57.0,-76.0,-59.0,-48.0,336.0,1296.0,785.0,1215.0
553309214,3,-297.0,7944.0,7627.0,3808.0,-57.0,-76.0,-65.0,-52.0,330.0,1572.0,552.0,1202.0
553309226,3,-258.0,7983.0,7353.0,4032.0,-57.0,-76.0,-65.0,-49.0,348.0,1481.0,637.0,1200.0
553309240,3,-258.0,7905.0,7627.0,4391.0,-57.0,-76.0,-65.0,-49.0,390.0,1478.0,469.0,1239.0
553309254,3,-180.0,8061.0,7471.0,4149.0,-57.0,-76.0,-63.0,-54.0,263.0,1418.0,772.0,1241.0
553309269,3,-102.0,7983.0,7353.0,4119.0,-57.0,-76.0,-66.0,-54.0,315.0,1350.0,689.0,1316.0
553309284,3,-219.0,8061.0,7354.0,4061.0,-57.0,-76.0,-62.0,-53.0,399.0,1404.0,708.0,1457.0
553309298,3,-336.0,7944.0,7549.0,4356.0,-57.0,-76.0,-66.0,-52.0,237.0,1896.0,582.0,1284.0
553309313,3,-141.0,7866.0,7432.0,4506.0,-57.0,-76.0,-66.0,-50.0,265.0,1698.0,667.0,1143.0
