timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
33870242,3-1,3804.0,6079.0,10820.0,-1788.0,-60.0,-67.0,-73.0,-42.0,1607.0,1259.0,877.0,587.0
33870255,3-1,3764.0,6079.0,11084.0,-1749.0,-61.0,-68.0,-74.0,-42.0,1526.0,1311.0,315.0,560.0
33870267,3-1,3647.0,6108.0,10440.0,-1632.0,-61.0,-68.0,-76.0,-42.0,1412.0,2225.0,175.0,491.0
33870279,3-1,3530.0,5815.0,10205.0,-1710.0,-61.0,-67.0,-74.0,-42.0,1447.0,2469.0,118.0,492.0
33870292,3-1,3686.0,5757.0,10088.0,-1784.0,-61.0,-67.0,-75.0,-41.0,1383.0,1668.0,787.0,520.0
33870304,3-1,3569.0,6342.0,9775.0,-1866.0,-61.0,-67.0,-77.0,-42.0,1408.0,1241.0,884.0,572.0
33870315,3-1,3647.0,6020.0,9971.0,-1749.0,-60.0,-68.0,-75.0,-40.0,1660.0,160.0,365.0,742.0
33870327,3-1,3608.0,5600.0,10440.0,-1827.0,-61.0,-67.0,-78.0,-42.0,1408.0,225.0,392.0,593.0
33870340,3-1,3530.0,6079.0,10166.0,-1710.0,-60.0,-68.0,-78.0,-42.0,1613.0,1412.0,1252.0,512.0
33870354,3-1,3823.0,5991.0,9893.0,-1745.0,-60.0,-68.0,-74.0,-40.0,2474.0,820.0,447.0,498.0
33870369,3-1,3764.0,6255.0,10088.0,,-59.0,-67.0,-75.0,,1375.0,1113.0,340.0,
33870383,3-1,3608.0,6108.0,10596.0,-1710.0,-60.0,-67.0,-78.0,-42.0,1401.0,1440.0,410.0,540.0
33870398,3-1,3725.0,5991.0,10244.0,-1710.0,-60.0,-68.0,-78.0,-42.0,1402.0,1531.0,328.0,555.0
33870411,3-1,3686.0,5991.0,10322.0,-1749.0,-60.0,-68.0,-80.0,-42.0,1392.0,1355.0,470.0,565.0
33870425,3-1,3725.0,6020.0,10908.0,-1710.0,-60.0,-69.0,-74.0,-42.0,1444.0,1721.0,802.0,554.0
33870439,3-1,3608.0,6225.0,10440.0,-1671.0,-60.0,-68.0,-78.0,-42.0,1414.0,1414.0,428.0,522.0
33870453,3-1,3647.0,6108.0,9971.0,-1671.0,-60.0,-68.0,-80.0,-42.0,1372.0,1200.0,1471.0,530.0
33870467,3-1,3608.0,6020.0,10322.0,-1387.0,-61.0,-68.0,-76.0,-37.0,1484.0,1285.0,351.0,471.0
33870481,3-1,3530.0,6050.0,10166.0,-1784.0,-60.0,-68.0,-77.0,-38.0,1486.0,1310.0,349.0,697.0
