timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
666023444,6-6,,,887.0,10171.0,,,-55.0,-58.0,,,196.0,155.0
666023449,6-6,,,901.0,10239.0,,,-55.0,-58.0,,,135.0,120.0
666023492,6-6,,,1301.0,9424.0,,,-50.0,-56.0,,,878.0,1191.0
666023506,6-6,,,985.0,8603.0,,,-54.0,-56.0,,,980.0,981.0
666023519,6-6,,,1180.0,8721.0,,,-53.0,-56.0,,,754.0,1300.0
666023533,6-6,,,789.0,8838.0,,,-53.0,-56.0,,,946.0,1551.0
666023547,6-6,,,1102.0,9228.0,,,-53.0,-56.0,,,823.0,1252.0
666023560,6-6,,,750.0,8838.0,,,-53.0,-53.0,,,1061.0,1208.0
666023574,6-6,,,789.0,8877.0,,,-53.0,-57.0,,,1044.0,1413.0
666023588,6-6,,,633.0,9697.0,,,-53.0,-56.0,,,880.0,836.0
666023595,6-6,,,789.0,9814.0,,,-53.0,-56.0,,,1098.0,1140.0
666023602,6-6,,,956.0,9072.0,,,-48.0,-56.0,,,957.0,1469.0
666023617,6-6,3256.0,4233.0,907.0,9814.0,-59.0,-64.0,-53.0,-56.0,374.0,106.0,984.0,1037.0
666023631,6-6,3217.0,4292.0,1141.0,9424.0,-59.0,-63.0,-51.0,-56.0,262.0,924.0,913.0,1237.0
666023644,6-6,2973.0,4233.0,868.0,9697.0,-60.0,-63.0,-54.0,-57.0,140.0,816.0,980.0,982.0
666023658,6-6,3237.0,4204.0,907.0,9355.0,-59.0,-64.0,-53.0,-56.0,64.0,279.0,943.0,1240.0
666023672,6-6,3139.0,4262.0,1063.0,9853.0,-58.0,-63.0,-53.0,-56.0,224.0,197.0,1051.0,996.0
666023687,6-6,3178.0,4262.0,789.0,9775.0,-59.0,-63.0,-53.0,-56.0,404.0,244.0,1117.0,1060.0
666023701,6-6,3296.0,4233.0,946.0,9932.0,-58.0,-64.0,-53.0,-56.0,312.0,197.0,1015.0,1139.0
666023715,6-6,3061.0,4272.0,1024.0,9775.0,-58.0,-63.0,-54.0,-57.0,175.0,86.0,926.0,1066.0
666023729,6-6,3296.0,4077.0,1219.0,9971.0,-58.0,-63.0,-54.0,-57.0,111.0,164.0,796.0,1077.0
666023743,6-6,3256.0,3921.0,1278.0,9580.0,-59.0,-64.0,-51.0,-56.0,318.0,224.0,729.0,1196.0
666023756,6-6,3257.0,4194.0,1248.0,9619.0,-59.0,-63.0,-51.0,-56.0,2592.0,115.0,835.0,1090.0
666023769,6-6,3217.0,4038.0,1219.0,9580.0,-59.0,-64.0,-54.0,-56.0,325.0,198.0,791.0,1111.0
666023783,6-6,3100.0,3999.0,1336.0,9424.0,-58.0,-64.0,-54.0,-56.0,368.0,235.0,720.0,1176.0
666023798,6-6,3100.0,4116.0,1574.0,9502.0,-59.0,-64.0,-52.0,-56.0,307.0,195.0,731.0,1153.0
666023812,6-6,3139.0,4077.0,1258.0,9697.0,-59.0,-64.0,-54.0,-56.0,334.0,149.0,751.0,1101.0
666023826,6-6,3139.0,3960.0,1063.0,9033.0,-59.0,-64.0,-54.0,-57.0,371.0,184.0,907.0,1440.0
666023839,6-6,3296.0,4155.0,1258.0,9892.0,-59.0,-65.0,-54.0,-56.0,83.0,225.0,800.0,937.0
666023852,6-6,3218.0,3999.0,907.0,9697.0,-59.0,-64.0,-53.0,-56.0,280.0,118.0,897.0,1066.0
666023864,6-6,3217.0,3999.0,2742.0,9736.0,-59.0,-64.0,-47.0,-54.0,225.0,148.0,797.0,1008.0
666023877,6-6,3178.0,3921.0,955.0,9189.0,-59.0,-63.0,-53.0,-56.0,207.0,231.0,931.0,1287.0
666023890,6-6,3100.0,4233.0,1297.0,9775.0,-59.0,-63.0,-54.0,-56.0,216.0,142.0,724.0,1059.0
666023905,6-6,3061.0,4077.0,2821.0,9971.0,-59.0,-64.0,-49.0,-56.0,303.0,124.0,930.0,863.0
666023920,6-6,3139.0,3882.0,2508.0,9502.0,-59.0,-64.0,-53.0,-56.0,158.0,204.0,880.0,1175.0
666023934,6-6,3178.0,3921.0,2547.0,9268.0,-59.0,-64.0,-53.0,-56.0,163.0,204.0,805.0,1271.0
666023948,6-6,3178.0,4321.0,2004.0,9580.0,-59.0,-64.0,-51.0,-56.0,85.0,49.0,717.0,1135.0
666023962,6-6,3100.0,3843.0,1024.0,9385.0,-59.0,-64.0,-53.0,-56.0,154.0,259.0,869.0,1161.0
666023977,6-6,3217.0,4155.0,907.0,9346.0,-60.0,-64.0,-53.0,-54.0,138.0,139.0,1001.0,1769.0
666023994,6-6,3257.0,4233.0,828.0,9814.0,-59.0,-64.0,-53.0,-56.0,115.0,120.0,952.0,982.0
666024008,6-6,3091.0,4194.0,1418.0,9385.0,-59.0,-64.0,-51.0,-56.0,63.0,141.0,854.0,1282.0
666024021,6-6,3061.0,3804.0,1024.0,9463.0,-60.0,-64.0,-53.0,-56.0,99.0,203.0,853.0,1252.0
666024035,6-6,3139.0,4194.0,1219.0,9346.0,-60.0,-63.0,-53.0,-56.0,174.0,68.0,784.0,1313.0
666024049,6-6,3003.0,3999.0,1141.0,9502.0,-60.0,-64.0,-53.0,-56.0,110.0,194.0,873.0,1347.0
666024064,6-6,3061.0,3960.0,828.0,10088.0,-59.0,-65.0,-53.0,-56.0,186.0,199.0,1097.0,918.0
666024079,6-6,3178.0,3999.0,1379.0,9697.0,-58.0,-64.0,-50.0,-56.0,229.0,177.0,854.0,1131.0
666024094,6-6,3139.0,4194.0,871.0,9619.0,-58.0,-64.0,-51.0,-56.0,131.0,107.0,988.0,1234.0
666024107,6-6,3178.0,4233.0,1024.0,9385.0,-59.0,-64.0,-53.0,-56.0,83.0,91.0,902.0,1392.0
666024120,6-6,3032.0,3999.0,800.0,9150.0,-59.0,-64.0,-47.0,-56.0,124.0,195.0,1043.0,1419.0
666024134,6-6,2905.0,3843.0,1102.0,9111.0,-58.0,-64.0,-53.0,-56.0,131.0,330.0,774.0,1416.0
666024147,6-6,3058.0,3843.0,985.0,8721.0,-55.0,-64.0,-53.0,-56.0,84.0,239.0,943.0,1490.0
666024161,6-6,3178.0,3764.0,1063.0,9033.0,-58.0,-64.0,-47.0,-56.0,86.0,272.0,1005.0,1389.0
666024175,6-6,3178.0,3921.0,867.0,8838.0,-58.0,-64.0,-53.0,-56.0,135.0,210.0,957.0,1477.0
666024190,6-6,3061.0,3764.0,985.0,8916.0,-58.0,-64.0,-51.0,-56.0,188.0,319.0,1143.0,1495.0
666024204,6-6,3139.0,3921.0,985.0,9228.0,-58.0,-64.0,-51.0,-55.0,60.0,125.0,904.0,1411.0
666024218,6-6,3139.0,4233.0,946.0,9111.0,-58.0,-64.0,-53.0,-52.0,81.0,149.0,924.0,1406.0
666024232,6-6,3217.0,4077.0,907.0,8955.0,-58.0,-64.0,-53.0,-55.0,192.0,177.0,969.0,1660.0
666024249,6-6,2905.0,3843.0,1024.0,9189.0,-58.0,-64.0,-53.0,-55.0,367.0,225.0,900.0,1256.0
666024263,6-6,2983.0,3999.0,1024.0,9385.0,-58.0,-64.0,-47.0,-55.0,297.0,244.0,840.0,1201.0
666024277,6-6,2827.0,3842.0,1691.0,8877.0,-58.0,-64.0,-50.0,-56.0,508.0,206.0,810.0,1399.0
666024295,6-6,3022.0,3921.0,1180.0,9346.0,-58.0,-64.0,-50.0,-54.0,246.0,250.0,895.0,1247.0
666024310,6-6,2944.0,4038.0,1808.0,9189.0,-59.0,-64.0,-50.0,-56.0,166.0,279.0,865.0,1258.0
