Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
5,2024-12-21 15:07:55.319,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7632,782,5533255959,True,6922.679343950559
5,2024-12-21 15:07:55.319,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7632,782,5533255959,True,6922.679343950559
5,2024-12-21 15:07:55.319,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8369,1853,5533255959,True,6851.903834865976
5,2024-12-21 15:07:55.319,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7632,782,5533255959,True,6922.679343950559
5,2024-12-21 15:07:55.319,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8369,1853,5533255959,True,6851.903834865976
5,2024-12-21 15:07:55.319,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1303,1288,5533255959,True,655.2717097645697
5,2024-12-21 15:07:55.319,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7632,782,5533255959,True,6922.679343950559
5,2024-12-21 15:07:55.319,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8369,1853,5533255959,True,6851.903834865976
5,2024-12-21 15:07:55.319,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1303,1288,5533255959,True,655.2717097645697
5,2024-12-21 15:07:55.319,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,1805,1825,5533255959,True,897.5275482093664
5,2024-12-21 15:07:55.449,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7632,779,5533256089,True,6925.148496017121
5,2024-12-21 15:07:55.449,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7632,779,5533256089,True,6925.148496017121
5,2024-12-21 15:07:55.449,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8147,1962,5533256089,True,6565.793748145217
5,2024-12-21 15:07:55.449,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7632,779,5533256089,True,6925.148496017121
5,2024-12-21 15:07:55.449,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8147,1962,5533256089,True,6565.793748145217
5,2024-12-21 15:07:55.449,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1069,1551,5533256089,True,436.16832061068703
5,2024-12-21 15:07:55.449,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7632,779,5533256089,True,6925.148496017121
5,2024-12-21 15:07:55.449,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8147,1962,5533256089,True,6565.793748145217
5,2024-12-21 15:07:55.449,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1069,1551,5533256089,True,436.16832061068703
5,2024-12-21 15:07:55.449,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,1727,621,5533256089,True,1270.2423339011925
5,2024-12-21 15:07:55.584,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7426,843,5533256223,True,6668.941347200387
5,2024-12-21 15:07:55.584,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7426,843,5533256223,True,6668.941347200387
5,2024-12-21 15:07:55.584,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8447,1731,5533256223,True,7010.395853802319
5,2024-12-21 15:07:55.584,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7426,843,5533256223,True,6668.941347200387
5,2024-12-21 15:07:55.584,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8447,1731,5533256223,True,7010.395853802319
5,2024-12-21 15:07:55.584,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1889,1529,5533256223,True,1043.9792276184903
5,2024-12-21 15:07:55.584,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7426,843,5533256223,True,6668.941347200387
5,2024-12-21 15:07:55.584,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8447,1731,5533256223,True,7010.395853802319
5,2024-12-21 15:07:55.584,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1889,1529,5533256223,True,1043.9792276184903
5,2024-12-21 15:07:55.584,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,1805,476,5533256223,True,1428.331871985971
5,2024-12-21 15:07:55.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7602,751,5533256379,True,6918.520770980486
5,2024-12-21 15:07:55.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7602,751,5533256379,True,6918.520770980486
5,2024-12-21 15:07:55.739,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8135,660,5533256379,True,7524.528140989199
5,2024-12-21 15:07:55.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7602,751,5533256379,True,6918.520770980486
5,2024-12-21 15:07:55.739,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8135,660,5533256379,True,7524.528140989199
5,2024-12-21 15:07:55.739,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,1538,1260,5533256379,True,845.4052894924946
5,2024-12-21 15:07:55.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7602,751,5533256379,True,6918.520770980486
5,2024-12-21 15:07:55.739,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8135,660,5533256379,True,7524.528140989199
5,2024-12-21 15:07:55.739,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,1538,1260,5533256379,True,845.4052894924946
5,2024-12-21 15:07:55.739,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,1805,455,5533256379,True,1441.6039823008848
5,2024-12-21 15:07:55.888,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7602,245,5533256528,True,7364.64942016057
5,2024-12-21 15:07:55.888,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7602,245,5533256528,True,7364.64942016057
5,2024-12-21 15:07:55.888,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8135,690,5533256528,True,7498.949008498584
5,2024-12-21 15:07:55.888,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7602,245,5533256528,True,7364.64942016057
5,2024-12-21 15:07:55.888,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8135,690,5533256528,True,7498.949008498584
5,2024-12-21 15:07:55.888,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1147,1242,5533256528,True,550.6944328170782
5,2024-12-21 15:07:55.888,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7602,245,5533256528,True,7364.64942016057
5,2024-12-21 15:07:55.888,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8135,690,5533256528,True,7498.949008498584
5,2024-12-21 15:07:55.888,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1147,1242,5533256528,True,550.6944328170782
5,2024-12-21 15:07:55.888,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,2284,584,5533256528,True,1818.9177126917712
5,2024-12-21 15:07:56.022,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8686,246,5533256660,True,8446.775190326915
5,2024-12-21 15:07:56.022,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8686,246,5533256660,True,8446.775190326915
5,2024-12-21 15:07:56.022,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8135,2083,5533256660,True,6476.631924055589
5,2024-12-21 15:07:56.022,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8686,246,5533256660,True,8446.775190326915
5,2024-12-21 15:07:56.022,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8135,2083,5533256660,True,6476.631924055589
5,2024-12-21 15:07:56.022,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,757,1725,5533256660,True,230.8819500402901
