Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
7-1,2025-01-03 19:31:26.242,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,2788,300,6672276636,true
7-1,2025-01-03 19:31:26.242,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,2788,300,6672276636,true
7-1,2025-01-03 19:31:26.242,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8721,411,6672276636,true
7-1,2025-01-03 19:31:26.242,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,2788,300,6672276636,true
7-1,2025-01-03 19:31:26.242,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8721,411,6672276636,true
7-1,2025-01-03 19:31:26.242,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,6382,616,6672276636,true
7-1,2025-01-03 19:31:26.242,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,2788,300,6672276636,true
7-1,2025-01-03 19:31:26.242,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8721,411,6672276636,true
7-1,2025-01-03 19:31:26.242,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,6382,616,6672276636,true
7-1,2025-01-03 19:31:26.242,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,672,443,6672276636,true
7-1,2025-01-03 19:31:26.365,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,3022,196,6672276757,true
7-1,2025-01-03 19:31:26.365,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,3022,196,6672276757,true
7-1,2025-01-03 19:31:26.365,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8486,433,6672276757,true
7-1,2025-01-03 19:31:26.365,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,3022,196,6672276757,true
7-1,2025-01-03 19:31:26.365,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8486,433,6672276757,true
7-1,2025-01-03 19:31:26.365,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,6460,520,6672276757,true
7-1,2025-01-03 19:31:26.365,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,3022,196,6672276757,true
7-1,2025-01-03 19:31:26.365,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8486,433,6672276757,true
7-1,2025-01-03 19:31:26.365,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,6460,520,6672276757,true
7-1,2025-01-03 19:31:26.365,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,828,341,6672276757,true
7-1,2025-01-03 19:31:26.487,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,2983,250,6672276879,true
7-1,2025-01-03 19:31:26.487,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,2983,250,6672276879,true
7-1,2025-01-03 19:31:26.487,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8682,473,6672276879,true
7-1,2025-01-03 19:31:26.487,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,2983,250,6672276879,true
7-1,2025-01-03 19:31:26.487,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8682,473,6672276879,true
7-1,2025-01-03 19:31:26.487,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,6421,580,6672276879,true
7-1,2025-01-03 19:31:26.487,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,2983,250,6672276879,true
7-1,2025-01-03 19:31:26.487,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8682,473,6672276879,true
7-1,2025-01-03 19:31:26.487,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,6421,580,6672276879,true
