timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
34015905,11-9,2632.0,4145.0,6258.0,3886.0,-70.0,-62.0,-63.0,-55.0,673.0,207.0,226.0,1143.0
34015917,11-9,2632.0,4321.0,6170.0,4961.0,-70.0,-63.0,-64.0,-55.0,632.0,231.0,357.0,849.0
34015930,11-9,2671.0,3823.0,6170.0,2617.0,-70.0,-62.0,-64.0,-55.0,588.0,542.0,269.0,916.0
34015943,11-9,2553.0,3764.0,6170.0,2559.0,-69.0,-63.0,-62.0,-55.0,742.0,493.0,219.0,926.0
34015955,11-9,2710.0,3706.0,5877.0,2881.0,-70.0,-61.0,-68.0,-57.0,515.0,351.0,255.0,826.0
34015967,11-9,2553.0,3911.0,5516.0,2646.0,-69.0,-64.0,-66.0,-56.0,562.0,235.0,325.0,920.0
34015979,11-9,2905.0,4087.0,6141.0,2559.0,-70.0,-68.0,-65.0,-55.0,466.0,102.0,465.0,1122.0
34015991,11-9,2749.0,4028.0,6258.0,3115.0,-69.0,-70.0,-66.0,-57.0,548.0,293.0,113.0,982.0
34016004,11-9,2710.0,3940.0,6229.0,2529.0,-69.0,-67.0,-67.0,-56.0,581.0,474.0,165.0,1155.0
34016017,11-9,2671.0,4526.0,6170.0,2646.0,-69.0,-67.0,-66.0,-55.0,537.0,142.0,249.0,1068.0
34016030,11-9,2592.0,4087.0,6229.0,2676.0,-69.0,-63.0,-60.0,-56.0,570.0,163.0,1769.0,1049.0
34016044,11-9,2710.0,3970.0,6349.0,2500.0,-69.0,-64.0,-64.0,-57.0,573.0,285.0,342.0,1137.0
34016058,11-9,2671.0,4057.0,5995.0,2500.0,-70.0,-64.0,-66.0,-58.0,520.0,222.0,272.0,1013.0
34016072,11-9,2671.0,3940.0,6082.0,2588.0,-70.0,-64.0,-59.0,-56.0,587.0,118.0,1316.0,1125.0
34016086,11-9,2593.0,3999.0,6112.0,2705.0,-70.0,-64.0,-65.0,-57.0,620.0,303.0,128.0,877.0
34016100,11-9,2710.0,3969.0,6229.0,2705.0,-70.0,-64.0,-65.0,-55.0,560.0,150.0,194.0,852.0
34016114,11-9,2592.0,4116.0,6112.0,2617.0,-70.0,-63.0,-67.0,-57.0,609.0,103.0,179.0,1108.0
34016129,11-9,2671.0,3969.0,6219.0,2568.0,-69.0,-63.0,-66.0,-52.0,562.0,138.0,199.0,991.0
34016143,11-9,2749.0,4087.0,6202.0,2441.0,-70.0,-64.0,-60.0,-56.0,495.0,110.0,237.0,1042.0
34016158,11-9,2632.0,4028.0,6200.0,2719.0,-69.0,-63.0,-66.0,-52.0,566.0,150.0,166.0,989.0
34016172,11-9,2710.0,3969.0,6141.0,2588.0,-70.0,-65.0,-66.0,-56.0,539.0,204.0,219.0,1127.0
34016186,11-9,2632.0,3999.0,6229.0,2559.0,-70.0,-63.0,-65.0,-55.0,591.0,226.0,190.0,1254.0
34016201,11-9,2749.0,3969.0,6199.0,2529.0,-69.0,-65.0,-67.0,-55.0,538.0,183.0,266.0,1041.0
34016215,11-9,2749.0,3999.0,6090.0,2559.0,-69.0,-63.0,-61.0,-55.0,506.0,166.0,437.0,1044.0
34016229,11-9,2553.0,3969.0,6229.0,2500.0,-69.0,-64.0,-65.0,-55.0,637.0,266.0,108.0,1203.0
34016243,11-9,2710.0,3969.0,6053.0,2597.0,-70.0,-63.0,-66.0,-53.0,596.0,258.0,367.0,1028.0
34016257,11-9,2553.0,3999.0,6141.0,2471.0,-70.0,-63.0,-66.0,-55.0,556.0,171.0,127.0,1102.0
34016271,11-9,2593.0,4057.0,6383.0,2559.0,-69.0,-64.0,-65.0,-55.0,545.0,214.0,132.0,1234.0
34016285,11-9,2632.0,4077.0,5676.0,2617.0,-70.0,-64.0,-63.0,-55.0,667.0,173.0,684.0,1234.0
34016299,11-9,2632.0,3911.0,6229.0,2500.0,-70.0,-64.0,-65.0,-54.0,589.0,360.0,133.0,988.0
34016312,11-9,2788.0,3999.0,6200.0,2559.0,-70.0,-64.0,-65.0,-56.0,512.0,224.0,187.0,1196.0
34016324,11-9,2592.0,3940.0,6170.0,2421.0,-70.0,-64.0,-66.0,-54.0,602.0,193.0,132.0,1114.0
34016337,11-9,,3969.0,6229.0,2588.0,,-63.0,-61.0,-56.0,,271.0,1103.0,1064.0
34016350,11-9,2671.0,3911.0,6229.0,2568.0,-70.0,-65.0,-66.0,-56.0,537.0,319.0,129.0,1122.0
34016363,11-9,2553.0,3852.0,6063.0,2676.0,-70.0,-65.0,-65.0,-55.0,651.0,298.0,165.0,1196.0
34016378,11-9,2592.0,3969.0,5519.0,2793.0,-69.0,-64.0,-63.0,-55.0,626.0,278.0,687.0,1215.0
34016392,11-9,2710.0,3882.0,6141.0,2593.0,-69.0,-64.0,-65.0,-56.0,570.0,225.0,151.0,1242.0
34016406,11-9,2788.0,3969.0,6180.0,2500.0,-69.0,-64.0,-65.0,-55.0,509.0,160.0,86.0,1291.0
34016420,11-9,2827.0,3969.0,6375.0,2676.0,-69.0,-64.0,-66.0,-56.0,498.0,213.0,792.0,1025.0
34016435,11-9,2671.0,4057.0,6200.0,2588.0,-69.0,-64.0,-66.0,-56.0,657.0,135.0,98.0,1257.0
34016449,11-9,2671.0,3999.0,6219.0,2588.0,-69.0,-64.0,-65.0,-56.0,661.0,216.0,97.0,1143.0
34016463,11-9,2710.0,3999.0,6258.0,2588.0,-69.0,-64.0,-65.0,-55.0,542.0,194.0,98.0,1217.0
34016477,11-9,2592.0,3969.0,6258.0,2559.0,-68.0,-64.0,-65.0,-55.0,647.0,213.0,103.0,1159.0
34016491,11-9,2710.0,3940.0,6258.0,2617.0,-69.0,-65.0,-60.0,-56.0,559.0,234.0,641.0,1011.0
34016506,11-9,2632.0,3999.0,5598.0,2656.0,-69.0,-65.0,-63.0,-54.0,618.0,172.0,670.0,1135.0
34016521,11-9,2632.0,3940.0,6200.0,2617.0,-69.0,-65.0,-64.0,-56.0,591.0,307.0,177.0,1204.0
34016535,11-9,2671.0,3999.0,6229.0,2539.0,-69.0,-65.0,-65.0,-56.0,533.0,218.0,139.0,1263.0
34016549,11-9,2592.0,3940.0,6112.0,2646.0,-69.0,-65.0,-60.0,-56.0,593.0,249.0,165.0,1005.0
34016564,11-9,2592.0,3852.0,6258.0,2500.0,-69.0,-66.0,-65.0,-56.0,552.0,391.0,125.0,1152.0
34016578,11-9,2475.0,3882.0,6471.0,2676.0,-70.0,-65.0,-60.0,-55.0,674.0,342.0,292.0,1003.0
